0.80, 0.5
0.81, 0.5
0.82, 0.5
0.83, 0.50390625
0.84, 0.5078125
0.85, 0.50390625
0.86, 0.51171875
0.87, 0.5234375
0.88, 0.53515625
0.89, 0.54296875
0.90, 0.55859375
0.91, 0.5625
0.92, 0.58203125
0.93, 0.58984375
0.94, 0.6171875
0.95, 0.6328125
0.96, 0.66796875
0.97, 0.71484375
0.98, 0.69140625
0.99, 0.68359375
1.00, 0.65234375
1.01, 0.65234375
1.02, 0.62890625
1.03, 0.61328125
1.04, 0.59375
1.05, 0.56640625
1.06, 0.55078125
1.07, 0.53125
1.08, 0.52734375
1.09, 0.5234375
1.10, 0.515625
